costoTotalItems,delegacion,inStore,lat,lon
3999,iztapalapa,,19.376804,-99.116561
5337,iztapalapa,,19.355455,-99.077056
8799,tlalpan,,19.291194,-99.223052
22999,tlalpan,,19.21331,-99.20156
8900,iztacalco,,19.383251,-99.105499
22999,tlalpan,,19.21331,-99.20156
4492,coyoacan,,19.30241,-99.109298
22999,tlalpan,,19.21331,-99.20156
22999,tlalpan,,19.21331,-99.20156
3574,iztapalapa,,19.365877,-99.049461
7499,xochimilco,,19.264493,-99.101692
2399,alvaroObregon,,19.37295,-99.20859
2399,iztapalapa,,19.3445,-99.03019
398,alvaroObregon,,19.37338,-99.23526
3199,gustavo,,19.557277,-99.134979
5899,tlalpan,,19.294769,-99.224525
7499,xochimilco,,19.264493,-99.101692
2879,gustavo,,19.483718,-99.099967
798,iztacalco,,19.391803,-99.10704
7500,iztapalapa,,19.327543,-99.074989
2396,alvaroObregon,,19.397233,-99.193367
5398,coyoacan,,19.311586,-99.153915
13349,benitoJuarez,,19.367185,-99.162429
789,gustavo,,19.470811,-99.107574
1869,iztapalapa,,19.365877,-99.049461
599,alvaroObregon,,19.397233,-99.193367
8999,alvaroObregon,,19.397233,-99.193367
1749,gustavo,,19.492,-99.103767
1118,coyoacan,,19.335397,-99.165031
239,gustavo,,19.466737,-99.085922
799,miguelHidalgo,,19.449352,-99.189559
1538,iztapalapa,,19.342418,-98.992408
3298,iztacalco,,19.39303,-99.070159
3999,tlahuac,,19.286397,-98.994247
6268,gustavo,,19.483884,-99.113594
6983,iztapalapa,,19.365877,-99.049461
6268,iztacalco,,19.39303,-99.070159
6879,iztapalapa,,19.377367,-99.120018
7780,benitoJuarez,,19.360403,-99.149765
4032,iztapalapa,,19.386123,-99.122421
799,iztapalapa,,19.327543,-99.074989
3999,iztapalapa,,19.452369,-99.138412
349,iztapalapa,,19.368242,-99.11103
15199,azcapotzalco,,19.499614,-99.200637
9389,venustiano,,19.438604,-99.103424
18999,magdalena,,19.318962,-99.2266
5398,iztacalco,,19.382139,-99.127632
4650,cuahutemoc,,19.43925,-99.163604
5297,benitoJuarez,,19.36991,-99.18855
8849,miguelHidalgo,,19.448791,-99.193367
4479,magdalena,,19.312822,-99.253265
5339,alvaroObregon,,19.37338,-99.23526
5339,iztapalapa,,19.369113,-99.028312
5954,cuahutemoc,,19.417364,-99.159454
2928,miguelHidalgo,,19.441356,-99.180213
8749,benitoJuarez,,19.403192,-99.155647
5339,tlalpan,,19.298477,-99.165679
7899,gustavo,,19.499645,-99.09098
7299,cuahutemoc,,19.446191,-99.128318
7899,gustavo,,19.499645,-99.09098
7899,gustavo,,19.499645,-99.09098
7299,cuahutemoc,,19.446191,-99.128318
7499,xochimilco,,19.264493,-99.101692
12799,benitoJuarez,,19.360403,-99.149765
839,tlalpan,,19.287187,-99.170524
22999,coyoacan,,19.328702,-99.164985
8900,iztapalapa,,19.330101,-99.020988
12789,alvaroObregon,,19.39335,-99.189422
18999,cuahutemoc,,19.446828,-99.159454
14790,tlalpan,,19.263624,-99.170524
4032,iztapalapa,,19.386123,-99.122421
5398,iztacalco,,19.382139,-99.127632
5350,iztapalapa,,19.354766,-99.093734
8900,gustavo,,19.468629,-99.092361
11799,magdalena,,19.310697,-99.238571
13824,alvaroObregon,,19.39335,-99.189422
18999,magdalena,,19.307001,-99.251884
7599,gustavo,,19.460218,-99.113105
12789,miguelHidalgo,,19.408813,-99.18534
12789,miguelHidalgo,,19.441356,-99.180213
14349,alvaroObregon,,,
299,cuahutemoc,,19.405298,-99.164985
5499,coyoacan,,19.316211,-99.144065
6398,benitoJuarez,,19.396593,-99.133163
4839,coyoacan,,19.343978,-99.124862
13232,iztapalapa,,19.3579,-99.055541
5499,coyoacan,,19.316211,-99.144065
5259,azcapotzalco,,19.474336,-99.199562
9199,miguelHidalgo,,19.399688,-99.188522
10399,miguelHidalgo,,19.399688,-99.188522
1879,benitoJuarez,,19.37207,-99.16908
8999,cuahutemoc,,19.41464,-99.139549
8900,tlahuac,,19.301256,-99.044891
14499,venustiano,,19.423955,-99.065452
2779,venustiano,,19.411577,-99.076805
938,cuahutemoc,,19.446828,-99.159454
2699,benitoJuarez,,19.367185,-99.162429
6799,iztacalco,,19.391952,-99.108261
5799,benitoJuarez,,19.386495,-99.143539
9999,cuahutemoc,,19.392518,-99.127967
3449,venustiano,,19.41779,-99.10479
794,tlahuac,,19.29129,-99.032997
2499,cuahutemoc,,19.392518,-99.127967
6986,cuahutemoc,,19.452369,-99.138412
4478,magdalena,,31.690362,-106.42454
11499,cuahutemoc,,19.443178,-99.144233
184,azcapotzalco,,19.505399,-99.20375
1455,magdalena,,19.326883,-99.244606
779,xochimilco,,19.245479,-99.091667
4639,gustavo,,19.510383,-99.097198
18999,iztapalapa,,19.391553,-99.042594
18999,iztapalapa,,19.391553,-99.042594
7058,iztapalapa,,19.365095,-99.129707
10758,iztapalapa,,19.360536,-99.132469
8900,azcapotzalco,,19.494487,-99.19593
3999,iztapalapa,,19.368242,-99.11103
4849,iztapalapa,,41.546276,2.10861301
3999,iztapalapa,,21.341352,-97.681945
2989,alvaroObregon,,19.274354,-99.183502
1159,cuahutemoc,,19.409368,-99.171913
12799,miguelHidalgo,,19.449352,-99.189559
1489,benitoJuarez,,19.367185,-99.162429
1179,benitoJuarez,,19.485649,-99.108299
12799,miguelHidalgo,,19.449352,-99.189559
6199,xochimilco,,19.291709,-99.16278
6199,benitoJuarez,,19.392822,-99.15007
6099,miguelHidalgo,,19.43163,-99.18793
2909,tlalpan,,19.284385,-99.182289
1799,alvaroObregon,,19.363561,-99.240104
7699,coyoacan,,19.354221,-99.126243
10699,benitoJuarez,,19.368541,-99.163604
3449,cuahutemoc,,19.443178,-99.144233
4099,xochimilco,,19.246906,-99.122093
7499,venustiano,,19.443157,-99.086135
11599,azcapotzalco,,19.464927,-99.180213
10999,cuahutemoc,,19.443178,-99.144233
16899,miguelHidalgo,,19.436515,-99.173988
1449,gustavo,,19.492,-99.103767
10999,gustavo,,19.504348,-99.099967
4199,iztapalapa,,19.341096,-99.036384
398,gustavo,,19.535171,-99.144706
8849,iztapalapa,,19.353263,-99.108612
6817,benitoJuarez,,19.38838,-99.17534
5799,cuahutemoc,,19.436161,-99.137313
4599,azcapotzalco,,19.500286,-99.180213
22999,iztapalapa,,19.327568,-99.060783
6258,benitoJuarez,,19.391054,-99.140769
11799,alvaroObregon,,19.39335,-99.189422
10758,iztacalco,,19.39303,-99.070159
11994,gustavo,,19.525054,-99.171218
7499,iztapalapa,,19.342418,-98.992408
8299,miguelHidalgo,,19.441356,-99.180213
13988,cuahutemoc,,19.447454,-99.132469
2295,xochimilco,,19.199781,-99.122093
2089,gustavo,,19.474042,-99.116561
6099,coyoacan,,,
2918,alvaroObregon,,19.395309,-99.203193
6269,alvaroObregon,,19.348636,-99.229385
4599,azcapotzalco,,19.500286,-99.180213
9499,iztacalco,,19.4111,-99.065773
3999,miguelHidalgo,,19.458408,-99.191055
784,gustavo,,19.473152,-99.08303
11499,gustavo,,19.515302,-99.160148
1005,cuahutemoc,,19.43226,-99.15582
559,cuahutemoc,,19.42839,-99.16633
999,gustavo,,19.473152,-99.08303
398,tlalpan,,19.292388,-99.230628
6982,gustavo,,19.51131,-99.139564
4859,magdalena,,19.319591,-99.243225
4999,tlahuac,,19.29638,-99.03792
2370,benitoJuarez,,19.372684,-99.183677
4488,iztacalco,,19.392572,-99.088562
938,coyoacan,,19.33038,-99.14329
3588,benitoJuarez,,19.367185,-99.162429
11329,gustavo,,,
8799,tlalpan,,19.287187,-99.170524
11499,gustavo,,19.515302,-99.160148
8799,alvaroObregon,,19.386343,-99.208427
11499,gustavo,,19.515302,-99.160148
11499,gustavo,,19.515302,-99.160148
3999,azcapotzalco,,19.478719,-99.177352
8799,alvaroObregon,,19.372694,-99.226646
3999,azcapotzalco,,19.478719,-99.177352
2398,magdalena,,19.318956,-99.255691
2967,azcapotzalco,,19.492078,-99.175025
2398,iztacalco,,19.4111,-99.065773
1590,iztapalapa,,19.373065,-99.069625
7499,coyoacan,,19.317455,-99.110336
7599,magdalena,,19.326883,-99.244606
22999,cuahutemoc,,19.426752,-99.161842
1399,iztacalco,,19.39303,-99.070159
12899,tlahuac,,19.285974,-99.047431
399,iztacalco,,19.391803,-99.10704
8278,benitoJuarez,,19.360403,-99.149765
3576,gustavo,,19.485109,-99.072311
3576,tlalpan,,19.200069,-99.146362
1749,cuahutemoc,,19.414979,-99.177444
4397,iztacalco,,19.4111,-99.065773
559,cuahutemoc,,19.417922,-99.148384
6268,benitoJuarez,,19.391054,-99.140769
446,venustiano,,19.43546,-99.08462
559,coyoacan,,19.321548,-99.160835
10299,coyoacan,,19.327564,-99.121749
3298,coyoacan,,19.327564,-99.121749
1549,azcapotzalco,,19.492078,-99.175025
1499,iztapalapa,,19.380271,-99.088958
3998,coyoacan,,19.309202,-99.140579
2398,miguelHidalgo,,19.441356,-99.180213
19599,cuahutemoc,,19.392518,-99.127967
559,magdalena,,19.308231,-99.234909
9590,coyoacan,,19.339212,-99.151817
3999,miguelHidalgo,,19.401079,-99.248069
5955,gustavo,,19.461273,-99.121406
1399,magdalena,,19.313415,-99.263313
9349,venustiano,,19.432802,-99.098167
149,miguelHidalgo,,19.436515,-99.173988
8999,tlalpan,,19.291194,-99.223052
879,miguelHidalgo,,19.429861,-99.206398
1707,cuahutemoc,,19.461416,-99.133163
158,iztacalco,,19.39303,-99.070159
7899,azcapotzalco,,19.50253,-99.1774
339,iztapalapa,,19.380271,-99.088958
513,tlahuac,,19.298187,-99.053649
1191,gustavo,,19.461273,-99.121406
1224.5,iztacalco,,19.39303,-99.070159
5399,iztapalapa,,19.325326,-99.057136
5399,iztacalco,,19.39303,-99.070159
4099,venustiano,,19.41779,-99.10479
8349,xochimilco,,19.245479,-99.091667
949,coyoacan,,19.321548,-99.160835
2949,cuahutemoc,,19.45791,-99.144233
7773,tlalpan,,19.300659,-99.224525
2899,iztapalapa,,19.351463,-99.006378
1698,iztapalapa,,19.355735,-99.104232
6817,cuajimalpa,,19.392936,-99.263313
1698,benitoJuarez,,19.367185,-99.162429
25076,alvaroObregon,,19.39335,-99.189422
6817,cuahutemoc,,19.417364,-99.159454
7499,tlalpan,,19.28814,-99.17484
7773,venustiano,,19.415771,-99.10733
6269,miguelHidalgo,,19.436515,-99.173988
7299,venustiano,,19.432802,-99.098167
11994,azcapotzalco,,19.46549,-99.169143
11994,azcapotzalco,,19.46549,-99.169143
6879,tlalpan,,19.287597,-99.147689
19196,gustavo,,19.485109,-99.072311
2777,gustavo,,19.485109,-99.072311
7199,iztapalapa,,19.373723,-99.133857
8599,iztapalapa,,19.373723,-99.133857
23848,gustavo,,19.485109,-99.072311
1590,cuajimalpa,,19.374132,-99.285491
23848,gustavo,,19.485109,-99.072311
12129,coyoacan,,19.305135,-99.157722
9349,venustiano,,19.432802,-99.098167
22999,cuahutemoc,,19.435634,-99.149513
1649,venustiano,,19.415771,-99.10733
12799,tlalpan,,19.275817,-99.221824
18999,xochimilco,,19.273139,-99.127632
8799,xochimilco,,19.25795,-99.11089
12799,venustiano,,19.432802,-99.098167
18999,iztapalapa,,19.312231,-99.067474
18999,alvaroObregon,,19.37973,-99.225944
18999,alvaroObregon,,19.37973,-99.225944
18999,alvaroObregon,,19.37973,-99.225944
18999,alvaroObregon,,19.37973,-99.225944
18999,alvaroObregon,,19.37973,-99.225944
18999,alvaroObregon,,19.37973,-99.225944
18999,iztapalapa,,19.304809,-99.083374
18999,alvaroObregon,,19.37973,-99.225944
7999,iztapalapa,,19.346931,-99.025154
7699,miguelHidalgo,,19.446756,-99.197174
9499,cuahutemoc,,19.446191,-99.128318
7699,cuahutemoc,,19.392518,-99.127967
9499,cuahutemoc,,19.446191,-99.128318
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
7699,miguelHidalgo,,19.446756,-99.197174
8339,iztapalapa,,19.368242,-99.11103
7699,miguelHidalgo,,19.446756,-99.197174
22999,iztapalapa,,19.330821,-99.004608
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
10999,coyoacan,,19.321548,-99.160835
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
8339,iztapalapa,,19.368242,-99.11103
15079,iztacalco,,19.39303,-99.070159
4450,iztapalapa,,19.346931,-99.025154
5958,iztapalapa,,19.333456,-98.981124
1399,iztapalapa,,19.387168,-99.086135
2894,gustavo,,19.466178,-99.104461
6269,iztacalco,,19.39303,-99.070159
7299,xochimilco,,19.25795,-99.11089
7299,xochimilco,,19.25795,-99.11089
9950,iztapalapa,,19.325326,-99.057136
1588,gustavo,,19.465553,-99.116912
1649,miguelHidalgo,,19.436515,-99.173988
18807,gustavo,,19.473976,-99.132469
4488,iztacalco,,19.392572,-99.088562
3049,milpaAlta,,19.215129,-98.978057
8999,tlalpan,,19.29523,-99.17646
7499,iztapalapa,,21.341352,-97.681945
362,cuahutemoc,,19.414979,-99.177444
4031,cuahutemoc,,19.443178,-99.144233
5449,gustavo,,19.492,-99.103767
2299,tlalpan,,19.292388,-99.230628
7499,iztapalapa,,21.341352,-97.681945
839,cuahutemoc,,19.414979,-99.177444
8999,alvaroObregon,,19.374872,-99.210868
184,miguelHidalgo,,19.440935,-99.188522
2859,azcapotzalco,,19.488708,-99.190597
7199,iztapalapa,,19.373723,-99.133857
3355,iztapalapa,,19.3445,-99.03019
5899,tlalpan,,19.287673,-99.161811
11499,venustiano,,19.438396,-99.107574
9799,cuahutemoc,,19.443178,-99.144233
8999,tlalpan,,19.286354,-99.216217
5988,iztapalapa,,19.386123,-99.122421
13349,benitoJuarez,,19.367185,-99.162429
7499,iztapalapa,,21.341352,-97.681945
4479,iztapalapa,,19.377367,-99.120018
1455,tlalpan,,19.291194,-99.223052
7448,iztapalapa,,19.355461,-99.10247
6999,magdalena,,19.308931,-99.250152
5686,xochimilco,,19.252233,-99.118637
11994,tlalpan,,19.281074,-99.179847
5686,xochimilco,,19.252233,-99.118637
18999,cuahutemoc,,19.443178,-99.144233
4484,iztapalapa,,19.345785,-99.064208
14349,venustiano,,,
2894,coyoacan,,19.331863,-99.175369
14499,iztacalco,,19.38951,-99.12216
2894,coyoacan,,19.331863,-99.175369
3299,iztapalapa,,19.347478,-99.1138
889,alvaroObregon,,19.367424,-99.200286
1999,gustavo,,19.50489,-99.097328
348,coyoacan,,19.327564,-99.121749
860,coyoacan,,19.311586,-99.153915
3598,gustavo,,19.543708,-99.131332
494,benitoJuarez,,19.38095,-99.136619
559,iztapalapa,,19.314737,-99.06562
6879,alvaroObregon,,19.38389,-99.23045
10299,iztapalapa,,19.3562,-99.11105
3049,tlalpan,,19.27168,-99.1548
2893,coyoacan,,19.328702,-99.164985
4488,cuahutemoc,,19.414979,-99.177444
7772,iztapalapa,,19.37491,-99.110687
4999,cuajimalpa,,19.374132,-99.285491
6599,tlahuac,,19.298187,-99.053649
11992,cuahutemoc,,19.454082,-99.125205
4946,gustavo,,19.478521,-99.086135
9499,coyoacan,,19.311586,-99.153915
10999,benitoJuarez,,19.38095,-99.136619
19349,miguelHidalgo,,19.433916,-99.187873
14499,cuahutemoc,,19.42784,-99.16695
4398,xochimilco,,19.25772,-99.11037
5955,coyoacan,,19.335397,-99.165031
3589,cuahutemoc,,19.446828,-99.159454
3399,iztapalapa,,19.356927,-99.100265
4495,tlalpan,,19.253669,-99.172615
589.96,iztapalapa,,19.318372,-99.069465
1788,venustiano,,19.443593,-99.121406
19599,gustavo,,19.485109,-99.072311
839,alvaroObregon,,19.375841,-99.194061
15799,miguelHidalgo,,19.441356,-99.180213
2398,gustavo,,19.471334,-99.09774
1078,iztapalapa,,19.330596,-99.053649
799,cuahutemoc,,19.417364,-99.159454
2209,miguelHidalgo,,19.404029,-99.233528
649,alvaroObregon,,19.367424,-99.200286
550,alvaroObregon,,19.367424,-99.200286
1649,cuajimalpa,,19.368991,-99.28878
549,iztacalco,,19.383251,-99.105499
7199,tlalpan,,19.287673,-99.161811
1149,iztapalapa,,19.342418,-98.992408
4840,benitoJuarez,,19.367185,-99.162429
379,benitoJuarez,,19.367185,-99.162429
1299,coyoacan,,19.327564,-99.121749
8299,benitoJuarez,,19.380393,-99.147689
949,iztacalco,,19.388595,-99.131088
3749,benitoJuarez,,19.39608,-99.16046
8349,iztapalapa,,19.342418,-98.992408
4031,cuajimalpa,,19.36097,-99.27921
4650,iztapalapa,,19.377367,-99.120018
7773,venustiano,,19.420297,-99.115875
4650,tlalpan,,19.200069,-99.146362
2889,iztacalco,,19.383251,-99.105499
3068,iztapalapa,,19.341096,-99.036384
7499,iztapalapa,,21.341352,-97.681945
7499,iztapalapa,,21.341352,-97.681945
7499,iztapalapa,,21.341352,-97.681945
7499,iztapalapa,,21.341352,-97.681945
18999,venustiano,,19.432802,-99.098167
11994,cuahutemoc,,19.428508,-99.134841
8799,coyoacan,,19.318096,-99.126937
14146,cuahutemoc,,19.445844,-99.149765
8799,coyoacan,,19.318096,-99.126937
8799,coyoacan,,19.318096,-99.126937
8799,coyoacan,,19.318096,-99.126937
8799,coyoacan,,19.318096,-99.126937
8799,coyoacan,,19.318096,-99.126937
7499,alvaroObregon,,19.32752,-99.21173
1649,cuahutemoc,,19.43925,-99.163604
8799,iztacalco,,19.39303,-99.070159
8799,iztacalco,,19.39303,-99.070159
10999,tlahuac,,19.28993,-99.012199
11399,tlalpan,,19.28582,-99.21857
11994,venustiano,,19.439645,-99.082679
7499,gustavo,,19.504919,-99.132469
9499,iztapalapa,,19.352991,-99.003227
7499,gustavo,,19.504919,-99.132469
4999,benitoJuarez,,19.375444,-99.154312
9499,alvaroObregon,,19.395679,-99.21128
8999,miguelHidalgo,,19.409297,-99.187828
11499,iztapalapa,,19.379602,-99.104804
4089,cuahutemoc,,19.405298,-99.164985
4089,cuahutemoc,,19.405298,-99.164985
8749,xochimilco,,19.250667,-99.09098
8749,xochimilco,,19.250667,-99.09098
11994,venustiano,,19.410179,-99.082679
11499,iztapalapa,,19.379602,-99.104804
4089,cuahutemoc,,19.405298,-99.164985
5799,gustavo,,19.504919,-99.132469
7499,azcapotzalco,,19.470399,-99.152191
11994,tlalpan,,19.253467,-99.159767
10999,benitoJuarez,,19.381729,-99.164985
10999,benitoJuarez,,19.381729,-99.164985
11994,iztapalapa,,19.368242,-99.11103
5949,iztapalapa,,19.337425,-99.002799
7299,gustavo,,19.55516,-99.129707
3999,cuajimalpa,,19.374132,-99.285491
12789,iztacalco,,19.388172,-99.124862
18999,cuahutemoc,,19.435634,-99.149513
4948,iztacalco,,19.391164,-99.094696
8599,iztapalapa,,19.373723,-99.133857
7699,tlalpan,,19.286354,-99.216217
9999,iztapalapa,,19.373723,-99.133857
7699,tlalpan,,19.286354,-99.216217
4948,iztacalco,,19.391164,-99.094696
9896,iztacalco,,19.391164,-99.094696
2949,azcapotzalco,,19.470329,-99.146308
8299,venustiano,,19.438604,-99.103424
7058,tlalpan,,19.30119,-99.16393
9499,gustavo,,19.49571,-99.081298
18999,coyoacan,,19.312898,-99.113105
3999,gustavo,,19.486274,-99.085792
18999,coyoacan,,19.312898,-99.113105
11994,iztapalapa,,19.342418,-98.992408
8799,benitoJuarez,,19.367185,-99.162429
18999,coyoacan,,19.312898,-99.113105
8799,benitoJuarez,,19.367185,-99.162429
8799,benitoJuarez,,19.367185,-99.162429
8799,benitoJuarez,,19.367185,-99.162429
4948,azcapotzalco,,19.472385,-99.187232
4948,azcapotzalco,,19.472385,-99.187232
8799,benitoJuarez,,19.367185,-99.162429
8799,benitoJuarez,,19.367185,-99.162429
2352,venustiano,,19.443593,-99.121406
4031,cuajimalpa,,19.346647,-99.275787
1149,cuajimalpa,,19.366348,-99.293655
10999,benitoJuarez,,19.38095,-99.136619
5999,iztapalapa,,19.377367,-99.120018
8599,iztapalapa,,19.373723,-99.133857
7299,iztapalapa,,19.386123,-99.122421
7299,iztapalapa,,19.386123,-99.122421
4749,iztapalapa,,19.391553,-99.042594
11099,iztapalapa,,19.452369,-99.138412
7299,tlahuac,,19.276651,-98.997695
8999,gustavo,,19.504348,-99.099967
14349,gustavo,,,
20999,iztapalapa,,,
11758.8,magdalena,,,
11758.8,magdalena,,,
6099,iztacalco,,,
1159,cuahutemoc,,19.43298,-99.14635
12399,tlahuac,,19.285974,-99.047431
7199,iztacalco,,19.391527,-99.102043
11099,iztacalco,,19.391164,-99.094696
7699,iztacalco,,19.4111,-99.065773
7699,iztacalco,,19.4111,-99.065773
10999,iztapalapa,,19.327466,-99.103767
10999,iztapalapa,,19.327466,-99.103767
288,miguelHidalgo,,19.43202,-99.19123
9299,iztapalapa,,,
22999,miguelHidalgo,,19.399688,-99.188522
10999,iztapalapa,,19.327466,-99.103767
